iter	Logloss
2927	0.2034730821
2928	0.2034575689
2929	0.2034356954
2930	0.2034288464
2931	0.2034106736
2932	0.2034003101
2933	0.2033853062
2934	0.2033654657
2935	0.2033530279
2936	0.203336075
2937	0.2033106419
2938	0.2033005202
2939	0.2032804988
2940	0.2032581078
2941	0.2032428024
2942	0.203226442
2943	0.2032128001
2944	0.2032082735
2945	0.2031961721
2946	0.2031818579
2947	0.2031602512
2948	0.2031518346
2949	0.2031427395
2950	0.203125873
2951	0.2031091787
2952	0.2031004332
2953	0.2030740403
2954	0.2030538281
2955	0.2030409878
2956	0.2030169255
2957	0.203000042
2958	0.2029826592
2959	0.2029693255
2960	0.2029453705
2961	0.2029367686
2962	0.202914022
2963	0.202898829
2964	0.2028846981
2965	0.2028610996
2966	0.2028576162
2967	0.202850791
2968	0.2028416615
2969	0.2028165118
2970	0.2028073364
2971	0.202788412
2972	0.202764289
2973	0.2027551222
2974	0.2027441655
2975	0.2027241888
2976	0.2027087624
2977	0.2026789394
2978	0.2026685756
2979	0.2026684699
2980	0.2026516492
2981	0.2026377333
2982	0.2026272695
2983	0.2026073094
2984	0.2025847639
2985	0.2025669778
2986	0.202549267
2987	0.2025263614
2988	0.2025114358
2989	0.2024931889
2990	0.2024815586
2991	0.2024653873
2992	0.2024540418
2993	0.2024345906
2994	0.2024127054
2995	0.2024013931
2996	0.2023961549
2997	0.202381939
2998	0.202357263
2999	0.2023431392
3000	0.2023201348
3001	0.2023058366
3002	0.2022813731
3003	0.2022581937
3004	0.2022453836
3005	0.2022317254
3006	0.2022148199
3007	0.2022053767
3008	0.2021827612
3009	0.2021679499
3010	0.2021439133
3011	0.2021226316
3012	0.202103961
3013	0.2020941663
3014	0.2020703225
3015	0.2020501238
3016	0.2020400966
3017	0.2020231952
3018	0.2020129146
3019	0.2019973501
3020	0.2019810992
3021	0.2019687845
3022	0.2019552949
3023	0.2019322038
3024	0.20191548
3025	0.2019112255
3026	0.201899346
3027	0.2018796284
3028	0.20185602
3029	0.2018446695
3030	0.2018358081
3031	0.2018116127
3032	0.2018067751
3033	0.2017947816
3034	0.2017828669
3035	0.2017710563
3036	0.2017536109
3037	0.2017375514
3038	0.2017182416
3039	0.2017122748
3040	0.2016891957
3041	0.2016704654
3042	0.2016648778
3043	0.201647282
3044	0.2016304642
3045	0.2016191271
3046	0.2015991632
3047	0.2015901331
3048	0.201583412
3049	0.2015645494
3050	0.2015497214
3051	0.2015397063
3052	0.2015271978
3053	0.201502506
3054	0.201492895
3055	0.2014725829
3056	0.201459969
3057	0.201438903
3058	0.2014203733
3059	0.2014084785
3060	0.2013968296
3061	0.2013848398
3062	0.2013605491
3063	0.2013466359
3064	0.2013314436
3065	0.201318693
3066	0.2013084218
3067	0.2012987466
3068	0.2012830547
3069	0.2012718477
3070	0.2012487221
3071	0.2012308858
3072	0.2012111727
3073	0.2011901093
3074	0.2011824431
3075	0.2011557576
3076	0.2011504535
3077	0.2011331992
3078	0.2011009071
3079	0.2010801655
3080	0.2010601441
3081	0.2010469164
3082	0.201041327
3083	0.2010221948
3084	0.2010092468
3085	0.2009891773
3086	0.2009815365
3087	0.2009694142
3088	0.2009525244
3089	0.2009321472
3090	0.2009044986
3091	0.2008791566
3092	0.200862217
3093	0.2008364631
3094	0.2008169503
3095	0.2007921754
3096	0.2007857661
3097	0.2007756352
3098	0.2007724354
3099	0.2007631435
3100	0.2007399636
3101	0.2007323999
3102	0.2007140944
3103	0.2006977851
3104	0.2006816127
3105	0.200668235
3106	0.2006532617
3107	0.2006339034
3108	0.2006202147
3109	0.2006104071
3110	0.2005927968
3111	0.2005795956
3112	0.2005636266
3113	0.2005501613
3114	0.200530022
3115	0.200506735
3116	0.2004868645
3117	0.2004621283
3118	0.200447421
3119	0.2004284054
3120	0.2004131294
3121	0.2004062758
3122	0.2003897799
3123	0.2003793079
3124	0.200364492
3125	0.2003425902
3126	0.2003275811
3127	0.2003110911
3128	0.2002970032
3129	0.2002841016
3130	0.200263529
3131	0.2002589842
3132	0.2002439211
3133	0.2002284608
3134	0.2002120179
3135	0.2001933518
3136	0.2001851004
3137	0.2001785125
3138	0.2001631938
3139	0.2001528236
3140	0.2001148884
3141	0.2000955008
3142	0.200078129
3143	0.2000593023
3144	0.2000417666
3145	0.2000276756
3146	0.2000094059
3147	0.1999963353
3148	0.1999878283
3149	0.1999596202
3150	0.1999543644
3151	0.199945836
3152	0.1999396172
3153	0.1999265328
3154	0.1999014091
3155	0.1998795401
3156	0.1998615241
3157	0.1998501509
3158	0.1998236482
3159	0.1998015478
3160	0.1997873637
3161	0.1997790375
3162	0.1997568631
3163	0.1997419491
3164	0.1997270635
3165	0.1997139344
3166	0.1997007922
3167	0.1996912646
3168	0.1996741999
3169	0.199673566
3170	0.1996567514
3171	0.1996488046
3172	0.1996401514
3173	0.1996297858
3174	0.1996132495
3175	0.1996033108
3176	0.1995969209
3177	0.1995856395
3178	0.1995631667
3179	0.1995403667
3180	0.1995196057
3181	0.1994973233
3182	0.1994847672
3183	0.1994755728
3184	0.1994697953
3185	0.1994579637
3186	0.1994481106
3187	0.199433747
3188	0.1994164913
3189	0.1994066159
3190	0.1993946749
3191	0.199374615
3192	0.1993455548
3193	0.199333577
3194	0.1993143065
3195	0.1993034678
3196	0.1992806634
3197	0.1992616487
3198	0.1992516436
3199	0.1992360365
3200	0.1992267577
3201	0.1992186316
3202	0.1992058601
3203	0.1991927217
3204	0.1991801545
3205	0.1991617308
3206	0.1991469094
3207	0.1991375034
3208	0.1991271438
3209	0.1991131618
3210	0.1991052137
3211	0.1990908849
3212	0.1990812065
3213	0.199064255
3214	0.1990564632
3215	0.1990341544
3216	0.1990178709
3217	0.1989949273
3218	0.1989833914
3219	0.1989714468
3220	0.1989491654
3221	0.1989355831
3222	0.1989285634
3223	0.1989201788
3224	0.1988983037
3225	0.1988863978
3226	0.1988763891
3227	0.1988638082
3228	0.1988550114
3229	0.1988349552
3230	0.1988141711
3231	0.1987967417
3232	0.19878682
3233	0.1987792547
3234	0.1987728583
3235	0.1987620012
3236	0.1987452928
3237	0.198728807
3238	0.1987065852
3239	0.1986965833
3240	0.1986771612
3241	0.1986619845
3242	0.1986468682
3243	0.1986373739
3244	0.1986276435
3245	0.1986148052
3246	0.1985989745
3247	0.1985826317
3248	0.1985670727
3249	0.1985594463
3250	0.1985406144
3251	0.198523614
3252	0.1985107947
3253	0.1984826603
3254	0.1984686502
3255	0.1984557288
3256	0.1984512436
3257	0.1984393198
3258	0.1984302686
3259	0.1984141915
3260	0.1983992925
3261	0.1983923535
3262	0.1983702888
3263	0.1983545285
3264	0.1983457608
3265	0.19833412
3266	0.1983240222
3267	0.1983155592
3268	0.198306092
3269	0.198283238
3270	0.1982729065
3271	0.1982291639
3272	0.1982159968
3273	0.1982094924
3274	0.1981944686
3275	0.1981871312
3276	0.1981644262
3277	0.1981561795
3278	0.1981431206
3279	0.1981268653
3280	0.198116871
3281	0.1981090522
3282	0.1980861521
3283	0.1980725141
3284	0.1980576167
3285	0.1980379997
3286	0.198021362
3287	0.1980071132
3288	0.1979910866
3289	0.1979690827
3290	0.1979601248
3291	0.1979433661
3292	0.1979324011
3293	0.1979236478
3294	0.1979056991
3295	0.197890164
3296	0.1978708168
3297	0.1978530665
3298	0.1978345166
3299	0.1978248571
3300	0.1978148327
3301	0.1978029376
3302	0.197797498
3303	0.1977788809
3304	0.197766418
3305	0.1977528076
3306	0.1977355831
3307	0.1977268756
3308	0.1977110497
3309	0.1976951773
3310	0.1976830514
3311	0.1976637546
3312	0.1976401006
3313	0.1976293078
3314	0.1976064939
3315	0.1975933
3316	0.1975804025
3317	0.1975660551
3318	0.197548648
3319	0.1975391063
3320	0.1975235021
3321	0.1975118522
3322	0.197501821
3323	0.1974895772
3324	0.197481051
3325	0.1974661016
3326	0.197448317
3327	0.1974361958
3328	0.1974234787
3329	0.1974121226
3330	0.1974008111
3331	0.1973671007
3332	0.1973565356
3333	0.1973353976
3334	0.197319902
3335	0.1973035864
3336	0.1972828706
3337	0.1972724054
3338	0.1972579783
3339	0.1972441918
3340	0.1972295515
3341	0.1972070268
3342	0.1972043978
3343	0.1971900419
3344	0.1971708256
3345	0.1971512733
3346	0.1971388563
3347	0.1971181695
3348	0.1971008297
3349	0.1970898332
3350	0.1970795208
3351	0.1970669493
3352	0.1970522934
3353	0.1970448573
3354	0.1970286083
3355	0.1970088889
3356	0.196991214
3357	0.1969829562
3358	0.1969758565
3359	0.1969609189
3360	0.1969429856
3361	0.1969180489
3362	0.1969065494
3363	0.1968928941
3364	0.1968816561
3365	0.1968754505
3366	0.196862674
3367	0.1968513706
3368	0.1968362032
3369	0.1968161959
3370	0.1968094694
3371	0.1967856971
3372	0.1967759641
3373	0.1967615651
3374	0.1967532911
3375	0.1967357672
3376	0.1967125061
3377	0.1967068397
3378	0.1967015055
3379	0.1966943608
3380	0.1966825343
3381	0.1966646957
3382	0.1966457053
3383	0.1966294017
3384	0.1966098333
3385	0.1965891443
3386	0.1965840319
3387	0.1965566275
3388	0.1965362625
3389	0.1965192108
3390	0.1965067654
3391	0.196494234
3392	0.1964798128
3393	0.1964666405
3394	0.1964496373
3395	0.1964425864
3396	0.1964258649
3397	0.1964052906
3398	0.1964016404
3399	0.1963863042
3400	0.1963672609
3401	0.1963533899
3402	0.1963436659
3403	0.1963271285
3404	0.1963167892
3405	0.1963015789
3406	0.1962889736
3407	0.1962726107
3408	0.1962556418
3409	0.1962468779
3410	0.1962273384
3411	0.1962208427
3412	0.1962053095
3413	0.1961949591
3414	0.1961828318
3415	0.1961632092
3416	0.196148735
3417	0.1961362852
3418	0.1961177275
3419	0.196101435
3420	0.1960862428
3421	0.1960788848
3422	0.1960657387
3423	0.1960495313
3424	0.1960363072
3425	0.196028829
3426	0.1960160291
3427	0.1959967225
3428	0.1959800105
3429	0.1959609931
3430	0.1959367264
3431	0.1959202934
3432	0.1959062915
3433	0.1958916492
3434	0.1958716578
3435	0.1958514957
3436	0.1958396726
3437	0.1958265517
3438	0.1958010728
3439	0.1957791345
3440	0.1957654477
3441	0.195753517
3442	0.1957416706
3443	0.1957265154
3444	0.1957093391
3445	0.1956950614
3446	0.1956863713
3447	0.1956728997
3448	0.1956535604
3449	0.195633889
3450	0.1956191744
3451	0.1955989899
3452	0.1955834241
3453	0.1955676532
3454	0.1955550118
3455	0.1955470835
3456	0.1955393307
3457	0.1955303141
3458	0.1955231491
3459	0.1955115193
3460	0.1955065709
3461	0.1954882262
3462	0.1954761913
3463	0.1954604743
3464	0.1954344268
3465	0.1954181613
3466	0.1954030493
3467	0.1953867335
3468	0.1953704094
3469	0.1953542717
3470	0.1953384036
3471	0.1953197071
3472	0.1953054393
3473	0.1952926093
3474	0.1952780939
3475	0.1952612628
3476	0.19524771
3477	0.1952321985
3478	0.1952294737
3479	0.1952158576
3480	0.1951977276
3481	0.1951841744
3482	0.19517423
3483	0.1951551716
3484	0.1951464074
3485	0.1951340854
3486	0.1951153679
3487	0.1951037402
3488	0.1950855143
3489	0.1950687108
3490	0.1950543785
3491	0.1950376579
3492	0.1950271533
3493	0.1950157333
3494	0.1950062503
3495	0.1949892525
3496	0.1949694198
3497	0.1949603578
3498	0.1949562875
3499	0.1949292903
3500	0.1948900274
3501	0.1948754011
3502	0.1948507339
3503	0.1948463622
3504	0.194823404
3505	0.1948080434
3506	0.1947904208
3507	0.1947745245
3508	0.1947562118
3509	0.1947437255
3510	0.1947305584
3511	0.1947134069
3512	0.1946907927
3513	0.1946770071
3514	0.1946626107
3515	0.1946506258
3516	0.1946347946
3517	0.1946238539
3518	0.1946074321
3519	0.1945970563
